,Country Name,Country Code,Indicator Name,Year,Percentage
1253,Morocco,MAR,% of urban population using drinking water services,2008,94.2
1254,Mozambique,MOZ,% of total population using drinking water services,2008,35.4
1255,Mozambique,MOZ,% of rural population using drinking water services,2008,20.1
1256,Mozambique,MOZ,% of urban population using drinking water services,2008,69.6
1257,Namibia,NAM,% of total population using drinking water services,2008,79.7
1258,Namibia,NAM,% of rural population using drinking water services,2008,68.2
1259,Namibia,NAM,% of urban population using drinking water services,2008,97.2
1260,Niger,NER,% of total population using drinking water services,2008,42.4
1261,Niger,NER,% of rural population using drinking water services,2008,33.2
1262,Niger,NER,% of urban population using drinking water services,2008,89.9
1263,Nigeria,NGA,% of total population using drinking water services,2008,56.5
1264,Nigeria,NGA,% of rural population using drinking water services,2008,42.4
1265,Nigeria,NGA,% of urban population using drinking water services,2008,76.2
1266,Rwanda,RWA,% of total population using drinking water services,2008,51.7
1267,Rwanda,RWA,% of rural population using drinking water services,2008,46.8
1268,Rwanda,RWA,% of urban population using drinking water services,2008,75.9
1269,Sao Tome and Principe,STP,% of total population using drinking water services,2008,73.3
1270,Sao Tome and Principe,STP,% of rural population using drinking water services,2008,66.7
1271,Sao Tome and Principe,STP,% of urban population using drinking water services,2008,77.2
1272,Senegal,SEN,% of total population using drinking water services,2008,69.7
1273,Senegal,SEN,% of rural population using drinking water services,2008,53.5
1274,Senegal,SEN,% of urban population using drinking water services,2008,91.1
1275,Sierra Leone,SLE,% of total population using drinking water services,2008,49.4
1276,Sierra Leone,SLE,% of rural population using drinking water services,2008,35.6
1277,Sierra Leone,SLE,% of urban population using drinking water services,2008,71.8
1278,Somalia,SOM,% of total population using drinking water services,2008,36.0
1279,Somalia,SOM,% of rural population using drinking water services,2008,18.2
1280,Somalia,SOM,% of urban population using drinking water services,2008,67.5
1281,South Africa,ZAF,% of total population using drinking water services,2008,88.7
1282,South Africa,ZAF,% of rural population using drinking water services,2008,73.0
1283,South Africa,ZAF,% of urban population using drinking water services,2008,98.6
1284,Sudan,SDN,% of total population using drinking water services,2008,49.1
1285,Sudan,SDN,% of rural population using drinking water services,2008,41.3
1286,Sudan,SDN,% of urban population using drinking water services,2008,65.0
1287,Tanzania,TZA,% of total population using drinking water services,2008,40.4
1288,Tanzania,TZA,% of rural population using drinking water services,2008,28.0
1289,Tanzania,TZA,% of urban population using drinking water services,2008,74.4
1290,Togo,TGO,% of total population using drinking water services,2008,55.2
1291,Togo,TGO,% of rural population using drinking water services,2008,38.7
1292,Togo,TGO,% of urban population using drinking water services,2008,83.8
1293,Tunisia,TUN,% of total population using drinking water services,2008,91.5
1294,Tunisia,TUN,% of rural population using drinking water services,2008,77.5
1295,Tunisia,TUN,% of urban population using drinking water services,2008,98.8
1296,Uganda,UGA,% of total population using drinking water services,2008,37.3
1297,Uganda,UGA,% of rural population using drinking water services,2008,29.1
1298,Uganda,UGA,% of urban population using drinking water services,2008,73.4
1299,Zambia,ZMB,% of total population using drinking water services,2008,55.4
1300,Zambia,ZMB,% of rural population using drinking water services,2008,37.1
1301,Zambia,ZMB,% of urban population using drinking water services,2008,84.7
1302,Zimbabwe,ZWE,% of total population using drinking water services,2008,68.6
1303,Zimbabwe,ZWE,% of rural population using drinking water services,2008,55.5
1304,Zimbabwe,ZWE,% of urban population using drinking water services,2008,94.5
1305,Algeria,DZA,% of total population using drinking water services,2009,92.1
1306,Algeria,DZA,% of rural population using drinking water services,2009,86.4
1307,Algeria,DZA,% of urban population using drinking water services,2009,94.9
1308,Angola,AGO,% of total population using drinking water services,2009,49.6
1309,Angola,AGO,% of rural population using drinking water services,2009,24.5
1310,Angola,AGO,% of urban population using drinking water services,2009,67.0
1311,Benin,BEN,% of total population using drinking water services,2009,63.9
1312,Benin,BEN,% of rural population using drinking water services,2009,55.2
1313,Benin,BEN,% of urban population using drinking water services,2009,75.6
1314,Botswana,BWA,% of total population using drinking water services,2009,81.7
1315,Botswana,BWA,% of rural population using drinking water services,2009,61.1
1316,Botswana,BWA,% of urban population using drinking water services,2009,94.9
1317,Burkina Faso,BFA,% of total population using drinking water services,2009,53.8
1318,Burkina Faso,BFA,% of rural population using drinking water services,2009,45.6
1319,Burkina Faso,BFA,% of urban population using drinking water services,2009,79.5
1320,Burundi,BDI,% of total population using drinking water services,2009,55.9
1321,Burundi,BDI,% of rural population using drinking water services,2009,52.4
1322,Burundi,BDI,% of urban population using drinking water services,2009,86.2
1323,Cabo Verde,CPV,% of total population using drinking water services,2009,82.5
1324,Cabo Verde,CPV,% of rural population using drinking water services,2009,71.3
1325,Cabo Verde,CPV,% of urban population using drinking water services,2009,89.7
1326,Cameroon,CMR,% of total population using drinking water services,2009,61.6
1327,Cameroon,CMR,% of rural population using drinking water services,2009,40.0
1328,Cameroon,CMR,% of urban population using drinking water services,2009,82.4
1329,Central African Republic,CAF,% of total population using drinking water services,2009,48.7
1330,Central African Republic,CAF,% of rural population using drinking water services,2009,36.7
1331,Central African Republic,CAF,% of urban population using drinking water services,2009,67.7
1332,Chad,TCD,% of total population using drinking water services,2009,42.4
1333,Chad,TCD,% of rural population using drinking water services,2009,33.2
1334,Chad,TCD,% of urban population using drinking water services,2009,75.1
1335,"Congo, Dem. Rep.",COD,% of total population using drinking water services,2009,39.0
1336,"Congo, Dem. Rep.",COD,% of rural population using drinking water services,2009,18.9
1337,"Congo, Dem. Rep.",COD,% of urban population using drinking water services,2009,69.7
1338,"Congo, Rep.",COG,% of total population using drinking water services,2009,64.8
1339,"Congo, Rep.",COG,% of rural population using drinking water services,2009,29.3
1340,"Congo, Rep.",COG,% of urban population using drinking water services,2009,85.9
1341,Cote d'Ivoire,CIV,% of total population using drinking water services,2009,71.3
1342,Cote d'Ivoire,CIV,% of rural population using drinking water services,2009,56.0
1343,Cote d'Ivoire,CIV,% of urban population using drinking water services,2009,88.5
1344,Djibouti,DJI,% of total population using drinking water services,2009,75.6
1345,Djibouti,DJI,% of rural population using drinking water services,2009,51.0
1346,Djibouti,DJI,% of urban population using drinking water services,2009,83.0
1347,"Egypt, Arab Rep.",EGY,% of total population using drinking water services,2009,98.6
1348,"Egypt, Arab Rep.",EGY,% of rural population using drinking water services,2009,98.0
1349,"Egypt, Arab Rep.",EGY,% of urban population using drinking water services,2009,99.4
1350,Eswatini,SWZ,% of total population using drinking water services,2009,61.2
1351,Eswatini,SWZ,% of rural population using drinking water services,2009,52.4
1352,Eswatini,SWZ,% of urban population using drinking water services,2009,91.9
1353,Ethiopia,ETH,% of total population using drinking water services,2009,32.5
1354,Ethiopia,ETH,% of rural population using drinking water services,2009,23.0
1355,Ethiopia,ETH,% of urban population using drinking water services,2009,79.3
1356,Gabon,GAB,% of total population using drinking water services,2009,82.8
1357,Gabon,GAB,% of rural population using drinking water services,2009,43.1
1358,Gabon,GAB,% of urban population using drinking water services,2009,89.9
1359,"Gambia, The",GMB,% of total population using drinking water services,2009,77.1
1360,"Gambia, The",GMB,% of rural population using drinking water services,2009,67.1
1361,"Gambia, The",GMB,% of urban population using drinking water services,2009,85.3
1362,Ghana,GHA,% of total population using drinking water services,2009,73.5
1363,Ghana,GHA,% of rural population using drinking water services,2009,61.6
