Country Name,Country Code,Indicator Name,Year,Percentage
South Africa,ZAF,% of total population using drinking water services,2008,88.67766946
South Africa,ZAF,% of rural population using drinking water services,2008,73.01969882
South Africa,ZAF,% of urban population using drinking water services,2008,98.62386151
Sudan,SDN,% of total population using drinking water services,2008,49.06532779
Sudan,SDN,% of rural population using drinking water services,2008,41.26631231
Sudan,SDN,% of urban population using drinking water services,2008,64.9578452
Tanzania,TZA,% of total population using drinking water services,2008,40.41615885
Tanzania,TZA,% of rural population using drinking water services,2008,27.98602892
Tanzania,TZA,% of urban population using drinking water services,2008,74.40868284
Togo,TGO,% of total population using drinking water services,2008,55.19116723
Togo,TGO,% of rural population using drinking water services,2008,38.67231684
Togo,TGO,% of urban population using drinking water services,2008,83.82182513
Tunisia,TUN,% of total population using drinking water services,2008,91.54564612
Tunisia,TUN,% of rural population using drinking water services,2008,77.46045022
Tunisia,TUN,% of urban population using drinking water services,2008,98.77162743
Uganda,UGA,% of total population using drinking water services,2008,37.28362336
Uganda,UGA,% of rural population using drinking water services,2008,29.14003391
Uganda,UGA,% of urban population using drinking water services,2008,73.43718937
Zambia,ZMB,% of total population using drinking water services,2008,55.35675884
Zambia,ZMB,% of rural population using drinking water services,2008,37.05741731
Zambia,ZMB,% of urban population using drinking water services,2008,84.74796944
Zimbabwe,ZWE,% of total population using drinking water services,2008,68.58996496
Zimbabwe,ZWE,% of rural population using drinking water services,2008,55.49729284
Zimbabwe,ZWE,% of urban population using drinking water services,2008,94.51003161
Algeria,DZA,% of total population using drinking water services,2009,92.07203717
Algeria,DZA,% of rural population using drinking water services,2009,86.35240924
Algeria,DZA,% of urban population using drinking water services,2009,94.91139152
Angola,AGO,% of total population using drinking water services,2009,49.57516542
Angola,AGO,% of rural population using drinking water services,2009,24.50816646
Angola,AGO,% of urban population using drinking water services,2009,66.97013324
Benin,BEN,% of total population using drinking water services,2009,63.87282084
Benin,BEN,% of rural population using drinking water services,2009,55.21085915
Benin,BEN,% of urban population using drinking water services,2009,75.55365347
Botswana,BWA,% of total population using drinking water services,2009,81.71011454
Botswana,BWA,% of rural population using drinking water services,2009,61.13420793
Botswana,BWA,% of urban population using drinking water services,2009,94.90007532
Burkina Faso,BFA,% of total population using drinking water services,2009,53.76059925
Burkina Faso,BFA,% of rural population using drinking water services,2009,45.590948
Burkina Faso,BFA,% of urban population using drinking water services,2009,79.51948806
Burundi,BDI,% of total population using drinking water services,2009,55.92217472
Burundi,BDI,% of rural population using drinking water services,2009,52.42225666
Burundi,BDI,% of urban population using drinking water services,2009,86.15315591
Cabo Verde,CPV,% of total population using drinking water services,2009,82.50696902
Cabo Verde,CPV,% of rural population using drinking water services,2009,71.29457178
Cabo Verde,CPV,% of urban population using drinking water services,2009,89.67073083
Cameroon,CMR,% of total population using drinking water services,2009,61.62671558
Cameroon,CMR,% of rural population using drinking water services,2009,40.04037222
Cameroon,CMR,% of urban population using drinking water services,2009,82.40474649
Central African Republic,CAF,% of total population using drinking water services,2009,48.70127688
Central African Republic,CAF,% of rural population using drinking water services,2009,36.68989745
Central African Republic,CAF,% of urban population using drinking water services,2009,67.73186556
Chad,TCD,% of total population using drinking water services,2009,42.40402243
Chad,TCD,% of rural population using drinking water services,2009,33.21056215
Chad,TCD,% of urban population using drinking water services,2009,75.12476608
"Congo, Dem. Rep.",COD,% of total population using drinking water services,2009,38.99355346
"Congo, Dem. Rep.",COD,% of rural population using drinking water services,2009,18.94001088
"Congo, Dem. Rep.",COD,% of urban population using drinking water services,2009,69.72004565
"Congo, Rep.",COG,% of total population using drinking water services,2009,64.83275868
"Congo, Rep.",COG,% of rural population using drinking water services,2009,29.27370909
"Congo, Rep.",COG,% of urban population using drinking water services,2009,85.89639646
Cote d'Ivoire,CIV,% of total population using drinking water services,2009,71.25698287
Cote d'Ivoire,CIV,% of rural population using drinking water services,2009,55.98784908
Cote d'Ivoire,CIV,% of urban population using drinking water services,2009,88.537699
Djibouti,DJI,% of total population using drinking water services,2009,75.59794598
Djibouti,DJI,% of rural population using drinking water services,2009,50.97691333
Djibouti,DJI,% of urban population using drinking water services,2009,82.97555224
"Egypt, Arab Rep.",EGY,% of total population using drinking water services,2009,98.62161863
"Egypt, Arab Rep.",EGY,% of rural population using drinking water services,2009,98.02970876
"Egypt, Arab Rep.",EGY,% of urban population using drinking water services,2009,99.404996
Eswatini,SWZ,% of total population using drinking water services,2009,61.20011373
Eswatini,SWZ,% of rural population using drinking water services,2009,52.41927177
Eswatini,SWZ,% of urban population using drinking water services,2009,91.8624501
Ethiopia,ETH,% of total population using drinking water services,2009,32.53496042
Ethiopia,ETH,% of rural population using drinking water services,2009,23.02552663
Ethiopia,ETH,% of urban population using drinking water services,2009,79.26108527
Gabon,GAB,% of total population using drinking water services,2009,82.8356437
Gabon,GAB,% of rural population using drinking water services,2009,43.1146321
Gabon,GAB,% of urban population using drinking water services,2009,89.86998921
"Gambia, The",GMB,% of total population using drinking water services,2009,77.09269112
"Gambia, The",GMB,% of rural population using drinking water services,2009,67.08466471
"Gambia, The",GMB,% of urban population using drinking water services,2009,85.30194331
Ghana,GHA,% of total population using drinking water services,2009,73.47737501
Ghana,GHA,% of rural population using drinking water services,2009,61.58642677
Ghana,GHA,% of urban population using drinking water services,2009,85.35358728
Guinea,GIN,% of total population using drinking water services,2009,61.84906636
Guinea,GIN,% of rural population using drinking water services,2009,51.22569631
Guinea,GIN,% of urban population using drinking water services,2009,83.04076266
Guinea-Bissau,GNB,% of total population using drinking water services,2009,58.00724964
